"kb_type_name","kb_title","kb_content"
"图文知识","港澳小型车辆进出境申报的设定依据是什么","《中华人民共和国海关关于来往香港、澳门公路货运企业及其车辆和驾驶员的管理办法》。"
"图文知识","港澳小型车辆进出境申报的实施机构是什么","各直属海关、隶属海负责进出境运输工具监管的部门"
"图文知识","港澳小型车辆进出境申报的法定办结时限是多长时间？","无"
"图文知识","港澳小型车辆进出境申报的承诺办结时限是多长时间？","无"
"图文知识","港澳小型车辆进出境申报会办理哪些证件？","无"
"图文知识","港澳小型车辆进出境申报业务的收费标准是什么","无"
"图文知识","港澳小型车辆进出境申报业务的收费依据是什么","无"
"图文知识","港澳小型车辆进出境申报的申请材料是什么","（一）进境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶进境（港）申报单》（见附件1）、《中华人民共和国海关航空器进境（港）申报单》（见附件2）、《中华人民共和国海关铁路列车进境申报单》（见附件3）、《中华人民共和国海关公路车辆进境（港）申报单》（见附件4），以及上述申报单中列明应当交验的其他单证；<br>
（二）出境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶出境（港）申报单》（见附件5）、《中华人民共和国海关航空器出境（港）申报单》（见附件6）、《中华人民共和国海关铁路列车出境申报单》（见附件7）、《中华人民共和国海关公路车辆出境（港）申报单》（见附件8），以及上述申报单中列明应当交验的其他单证。在提交纸面申请材料的同时，应当向进出境运输工具管理系统申报提交相应电子材料信息。"
"图文知识","港澳小型车辆进出境申报的办理形式是什么","窗口办理"
"图文知识","港澳小型车辆进出境申报的审查标准是什么","（一） 单证内容是否如实、准确；<br>
（二） 纸面单证内容与电子信息内容是否一致。"
"图文知识","港澳小型车辆进出境申报的通办范围是什么","关区"
"图文知识","港澳小型车辆进出境申报的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","港澳小型车辆进出境申报的办理时间是什么","各直属海关工作时间（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","港澳小型车辆进出境申报业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","港澳小型车辆进出境申报业务的监督电话是什么","各直属海关j监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","民航飞机进出境申报的设定依据是什么","《中华人民共和国海关法》第十四条、第十七条、第十八条、第二十条；中华人民共和国海关进出境运输工具监管办法》"
"图文知识","民航飞机进出境申报的实施机构是什么","各直属海关、隶属海负责进出境运输工具监管的部门"
"图文知识","民航飞机进出境申报的法定办结时限是多长时间？","无"
"图文知识","民航飞机进出境申报的承诺办结时限是多长时间？","无"
"图文知识","民航飞机进出境申报会办理哪些证件？","无"
"图文知识","民航飞机进出境申报业务的收费标准是什么","无"
"图文知识","民航飞机进出境申报业务的收费依据是什么","无"
"图文知识","民航飞机进出境申报的申请材料是什么","（一）进境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶进境（港）申报单》（见附件1）、《中华人民共和国海关航空器进境（港）申报单》（见附件2）、《中华人民共和国海关铁路列车进境申报单》（见附件3）、《中华人民共和国海关公路车辆进境（港）申报单》（见附件4），以及上述申报单中列明应当交验的其他单证；<br>（二）出境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶出境（港）申报单》（见附件5）、《中华人民共和国海关航空器出境（港）申报单》（见附件6）、《中华人民共和国海关铁路列车出境申报单》（见附件7）、《中华人民共和国海关公路车辆出境（港）申报单》（见附件8），以及上述申报单中列明应当交验的其他单证。在提交纸面申请材料的同时，应当向进出境运输工具管理系统申报提交相应电子材料信息"
"图文知识","民航飞机进出境申报的办理形式是什么","窗口办理"
"图文知识","民航飞机进出境申报的审查标准是什么","（一） 单证内容是否如实、准确；,br>（二） 纸面单证内容与电子信息内容是否一致。"
"图文知识","民航飞机进出境申报的通办范围是什么","关区"
"图文知识","民航飞机进出境申报的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","民航飞机进出境申报的办理时间是什么","各直属海关工作时间（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","民航飞机进出境申报业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","民航飞机进出境申报业务的监督电话是什么","各直属海关j监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","货运飞机进出境申报的设定依据是什么","《中华人民共和国海关法》第十四条、第十七条、第十八条、第二十条；
中华人民共和国海关进出境运输工具监管办法》。"
"图文知识","货运飞机进出境申报的实施机构是什么","各直属海关、隶属海负责进出境运输工具监管的部门"
"图文知识","货运飞机进出境申报的法定办结时限是多长时间？","无"
"图文知识","货运飞机进出境申报的承诺办结时限是多长时间？","无"
"图文知识","货运飞机进出境申报会办理哪些证件？","无"
"图文知识","货运飞机进出境申报业务的收费标准是什么","无"
"图文知识","货运飞机进出境申报业务的收费依据是什么","无"
"图文知识","货运飞机进出境申报的申请材料是什么","（一）进境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶进境（港）申报单》（见附件1）、《中华人民共和国海关航空器进境（港）申报单》（见附件2）、《中华人民共和国海关铁路列车进境申报单》（见附件3）、《中华人民共和国海关公路车辆进境（港）申报单》（见附件4），以及上述申报单中列明应当交验的其他单证；<br>
（二）出境申报：按不同运输方式向海关申报，分别提交《中华人民共和国海关船舶出境（港）申报单》（见附件5）、《中华人民共和国海关航空器出境（港）申报单》（见附件6）、《中华人民共和国海关铁路列车出境申报单》（见附件7）、《中华人民共和国海关公路车辆出境（港）申报单》（见附件8），以及上述申报单中列明应当交验的其他单证。在提交纸面申请材料的同时，应当向进出境运输工具管理系统申报提交相应电子材料信息
。"
