"quest_type","quest_desc"
"1","进出口货物申报业务的监督电话是什么"
"1","进出口货物申报业务的收费标准是什么"
"1","海关要求的补充申报是什么事项类型"
"1","海关要求的补充申报的设定依据是什么"
"1","海关要求的补充申报的实施机构是什么"
"1","海关要求的补充申报的法定办结时限是多久"
"1","海关要求的补充申报的承诺办结时限是多久"
"1","海关要求的补充申报的办理结果是什么"
"1","海关要求的补充申报的申请材料是什么"
"1","海关要求的补充申报的办理形式是什么"
"1","海关要求的补充申报的办理流程是什么"
"1","海关要求的补充申报的审查标准是什么"
"1","海关要求的补充申报的通办范围是什么"
"1","海关要求的补充申报的办理地点是什么"
"1","海关要求的补充申报的办理时间是什么"
"1","海关要求的补充申报业务的咨询电话是什么"
"1","海关要求的补充申报业务的监督电话是什么"
"1","海关要求的补充申报业务的收费标准是什么"
"1","收发货人主动补充申报是什么事项类型"
"1","收发货人主动补充申报的设定依据是什么"
"1","收发货人主动补充申报的实施机构是什么"
"1","收发货人主动补充申报的法定办结时限是多久"
"1","收发货人主动补充申报的承诺办结时限是多久"
"1","收发货人主动补充申报的办理结果是什么"
"1","收发货人主动补充申报的申请材料是什么"
"1","收发货人主动补充申报的办理形式是什么"
"1","收发货人主动补充申报的办理流程是什么"
"1","收发货人主动补充申报的审查标准是什么"
"1","收发货人主动补充申报的通办范围是什么"
"1","收发货人主动补充申报的办理地点是什么"
"1","收发货人主动补充申报的办理时间是什么"
"1","收发货人主动补充申报业务的咨询电话是什么"
"1","收发货人主动补充申报业务的监督电话是什么"
"1","收发货人主动补充申报业务的收费标准是什么"
"1","报关单修改和撤销是什么事项类型"
"1","报关单修改和撤销的设定依据是什么"
"1","报关单修改和撤销的实施机构是什么"
"1","报关单修改和撤销的申请材料是什么"
"1","报关单修改和撤销的办理形式是什么"
"1","报关单修改和撤销的办理流程是什么"
"1","报关单修改和撤销的审查标准是什么"
"1","报关单修改和撤销的通办范围是什么"
"1","报关单修改和撤销的办理地点是什么"
"1","报关单修改和撤销的办理时间是什么"
"1","报关单修改和撤销业务的咨询电话是什么"
"1","报关单修改和撤销业务的监督电话是什么"
"1","报关单修改和撤销业务的收费标准是什么"
"1","优先查验是什么事项类型"
"1","优先查验的设定依据是什么"
"1","优先查验的实施机构是什么"
"1","优先查验的办理结果是什么"
"1","优先查验的申请材料是什么"
"1","优先查验的办理形式是什么"
"1","优先查验的办理流程是什么"
"1","优先查验的审查标准是什么"
"1","优先查验的通办范围是什么"
"1","优先查验的办理地点是什么"
"1","优先查验的办理时间是什么"
"1","优先查验业务的咨询电话是什么"
"1","优先查验业务的监督电话是什么"
"1","优先查验业务的收费标准是什么"
"1","复验是什么事项类型"
"1","复验的设定依据是什么"
"1","复验的实施机构是什么"
"1","复验的办理结果是什么"
"1","复验的申请材料是什么"
"1","复验的办理形式是什么"
"1","复验的办理流程是什么"
"1","复验的审查标准是什么"
"1","复验的通办范围是什么"
"1","复验的办理地点是什么"
"1","复验的办理时间是什么"
"1","复验业务的咨询电话是什么"
"1","复验业务的监督电话是什么"
"1","复验业务的收费标准是什么"
"1","监管区外实施查验是什么事项类型"
"1","监管区外实施查验的设定依据是什么"
"1","监管区外实施查验的实施机构是什么"
"1","监管区外实施查验的办理结果是什么"
"1","监管区外实施查验的申请材料是什么"
"1","监管区外实施查验的办理形式是什么"
"1","监管区外实施查验的办理流程是什么"
"1","监管区外实施查验的审查标准是什么"
"1","监管区外实施查验的通办范围是什么"
"1","监管区外实施查验的办理地点是什么"
"1","监管区外实施查验的办理时间是什么"
"1","监管区外实施查验业务的咨询电话是什么"
"1","监管区外实施查验业务的监督电话是什么"
"1","监管区外实施查验业务的收费标准是什么"
"1","直接退运进口货物管理是什么事项类型"
"1","直接退运进口货物管理的设定依据是什么"
"1","直接退运进口货物管理的实施机构是什么"
"1","直接退运进口货物管理的办理结果是什么"
"1","直接退运进口货物管理的申请材料是什么"
"1","直接退运进口货物管理的办理形式是什么"
"1","直接退运进口货物管理的办理流程是什么"
"1","直接退运进口货物管理的审查标准是什么"
"1","直接退运进口货物管理的通办范围是什么"
"1","直接退运进口货物管理的办理地点是什么"
"1","直接退运进口货物管理的办理时间是什么"
"1","直接退运进口货物管理业务的咨询电话是什么"
"1","直接退运进口货物管理业务的监督电话是什么"
"1","直接退运进口货物管理业务的收费标准是什么"
"1","进出口快件渠道申报是什么事项类型"
"1","进出口快件渠道申报的设定依据是什么"
"1","进出口快件渠道申报的实施机构是什么"
"1","进出口快件渠道申报的申请材料是什么"
"1","进出口快件渠道申报的办理形式是什么"
"1","进出口快件渠道申报的办理流程是什么"
"1","进出口快件渠道申报的审查标准是什么"
"1","进出口快件渠道申报的通办范围是什么"
"1","进出口快件渠道申报的办理地点是什么"
"1","进出口快件渠道申报的办理时间是什么"
"1","进出口快件渠道申报业务的咨询电话是什么"
"1","进出口快件渠道申报业务的监督电话是什么"
"1","进出口快件渠道申报业务的收费标准是什么"
"1","珠澳跨境工业区电子账册是什么事项类型"
"1","珠澳跨境工业区电子账册的设定依据是什么"
"1","珠澳跨境工业区电子账册的实施机构是什么"
"1","珠澳跨境工业区电子账册的法定办结时限是什么"
"1","珠澳跨境工业区电子账册的承诺办结时限是什么"
"1","珠澳跨境工业区电子账册的办理结果是什么"
"1","珠澳跨境工业区电子账册的申请材料是什么"
"1","珠澳跨境工业区电子账册的办理形式是什么"
"1","珠澳跨境工业区电子账册的办理流程是什么"
"1","珠澳跨境工业区电子账册的审查标准是什么"
"1","珠澳跨境工业区电子账册的通办范围是什么"
"1","珠澳跨境工业区电子账册的办理地点是什么"
"1","珠澳跨境工业区电子账册的办理时间是什么"
"1","珠澳跨境工业区电子账册业务的咨询电话是什么"
"1","珠澳跨境工业区电子账册业务的监督电话是什么"
"1","珠澳跨境工业区电子账册业务的收费标准是什么"
"1","出口加工区的货物管理是什么事项类型"
"1","出口加工区的货物管理的设定依据是什么"
"1","出口加工区的货物管理的实施机构是什么"
"1","出口加工区的货物管理的法定办结时限是什么"
"1","出口加工区的货物管理的承诺办结时限是什么"
"1","出口加工区的货物管理的办理结果是什么"
"1","出口加工区的货物管理的申请材料是什么"
"1","出口加工区的货物管理的办理形式是什么"
"1","出口加工区的货物管理的办理流程是什么"
"1","出口加工区的货物管理的审查标准是什么"
